TimeSec,SensorId,SensorType,RangeM,BearingRad,WorldX,WorldY,ExtentM,IsGhost,TrueId
8,3,UAV,42.0194538875557,-1.97320240513921,23.5437801781737,31.3370030367,0.69558104261837,0,1
8,3,UAV,29.0918198388306,-0.784278559344786,60.5940415880728,49.4520212039308,3.6665361758264,0,2
8,3,UAV,11,-1.33114857512855,42.6109650545464,59.314361905626,0.7,1,0
8,4,UGV,20.7136967737675,-0.707684374464102,23.7397011152506,31.5345240396721,0.765726278059595,0,1
8,5,UGV,11.9544411050116,2.7892563039232,60.7799319202215,49.125376881974,3.57042246985248,0,2
8,5,UGV,17,2.12885142487145,62.9978647742432,59.4208724208069,1.4,1,0
8,6,UGV,31.2325755080132,2.11817497038497,23.7449853057729,31.6692382747278,0.820415589917013,0,1
8.5,1,UAV,25.4450905132269,1.01883251125727,23.342398370519,31.6664034151652,0.893645848078855,0,1
8.5,2,UAV,40.3061305653054,1.79984946407237,60.8482716510396,49.2534078695631,3.50427650277843,0,2
8.5,2,UAV,15,-2.15114857512855,61.7752218195808,-2.54404336260445,0.7,1,0
8.5,3,UAV,41.8270247233137,-1.97079146177006,23.7119767949913,31.474679790068,0.756629723764914,0,1
8.5,3,UAV,29.3382216546665,-0.78695157793566,60.7130044813189,49.2225435816796,3.54706832499946,0,2
8.5,4,UGV,20.5336258451258,-0.716278821084586,23.4875736710691,31.5179804134979,0.876802638078427,0,1
8.5,4,UGV,21,1.30885142487145,13.4381515624649,65.2836512389575,1.4,1,0
8.5,5,UGV,12.1388999394244,2.78892647896024,60.6081868396894,49.1927896035852,3.63988377774543,0,2
8.5,6,UGV,31.1488493622313,2.11850269672366,23.7798447231188,31.5924308664108,0.557543843774673,0,1
8.5,6,UGV,27,-1.51433388230814,41.5236761180797,-21.9569733294966,0.7,1,0
9,1,UAV,25.7162712429614,0.992751298204011,24.0510524973547,31.5382109368012,0.599634822390521,0,1
9,1,UAV,19,-2.97114857512855,-8.7246812503733,6.77721982258821,0.7,1,0
9,2,UAV,40.4922258809297,1.80248235543099,60.702222544179,49.4102993032819,3.61653954263198,0,2
9,3,UAV,41.5732750262069,-1.96356267436849,24.0880128596411,31.5923723506685,0.68772872790965,0,1
9,3,UAV,29.2617141545511,-0.799922903680136,60.3884508520456,49.0105029332197,3.43767266783434,0,2
9,3,UAV,25,0.488851424871445,62.0718206420909,81.7403038096708,1.4,1,0
9,4,UGV,20.7186325352411,-0.692572884775051,23.9451782600753,31.7707511783633,0.69004298943718,0,1
9,5,UGV,12.1335849079425,2.77686780225936,60.6645387690311,49.3279557991563,3.58176399248595,0,2
9,5,UGV,31,-2.33433388230814,50.5640804220371,22.6057741404819,0.7,1,0
9,6,UGV,31.1692311676279,2.10948629541491,24.0098127019799,31.7550907633531,0.836536711933698,0,1
9.5,1,UAV,25.8654104934502,1.00809130263165,23.7985782448178,31.8773558369453,0.756370743881838,0,1
9.5,2,UAV,40.3292994581964,1.81679972965769,60.1786201775557,49.1151235863083,3.42955979316875,0,2
9.5,2,UAV,29,-0.331148575128552,97.4244164229546,0.57124696153422,1.4,1,0
9.5,3,UAV,41.4108075871207,-1.95548803533363,24.4596256528178,31.6157356437957,0.794561829563446,0,1
9.5,3,UAV,29.3490686699739,-0.797398780914735,60.5023891882559,48.999526925135,3.43525185405278,0,2
9.5,4,UGV,20.7002413922936,-0.691208290706826,23.9490460227236,31.8042459607543,0.859115407789475,0,1
9.5,4,UGV,10,3.12885142487145,-1.99918831643448,45.1274088398828,0.7,1,0
9.5,5,UGV,11.9268233990217,2.78393144299126,60.8279279486348,49.1753948879783,3.52936103492441,0,2
9.5,6,UGV,31.1654530583102,2.11275109554465,23.9244968450748,31.699506786563,0.712516322645471,0,1
9.5,6,UGV,16,0.30566611769186,55.2583473658998,9.81485572593199,1.4,1,0
10,1,UAV,26.0307162951674,1.0061546968151,23.9293774585864,31.9902395270202,0.905464636612663,0,1
10,1,UAV,8,-1.15114857512855,13.2595103496903,2.69413986718457,1.4,1,0
10,2,UAV,40.1878595063167,1.79764100345454,60.9615831571582,49.1582822998467,3.34003720556363,0,2
10,3,UAV,41.2489236849913,-1.95692216406508,24.465559530031,31.7880272106343,0.92707146654707,0,1
10,3,UAV,29.3400567433761,-0.793162022143367,60.584856122148,49.0930004989957,3.68132031344331,0,2
10,3,UAV,14,2.30885142487145,30.5800945635432,80.3569001910905,0.7,1,0
10,4,UGV,20.5739829570074,-0.689076284225916,23.8796926758636,31.9185576011147,0.975997189710541,0,1
10,5,UGV,12.2046188147319,2.78591916705118,60.559241686016,49.2499140713564,3.5705160528825,0,2
10,5,UGV,20,-0.51433388230814,89.4124123074122,35.1608995514488,1.4,1,0
10,6,UGV,31.1375330096752,2.11609534411185,23.8497785150622,31.6217262384705,0.903934956825624,0,1
10.5,1,UAV,25.9771513814489,1.00232885220521,23.9845703511751,31.8916464887351,0.618089542832149,0,1
10.5,2,UAV,40.2231030736248,1.79657839090233,60.9953084047963,49.2022135873309,3.48847056495712,0,2
10.5,2,UAV,18,1.48885142487145,71.4733580168527,27.939599107956,0.7,1,0
10.5,3,UAV,41.5165852910565,-1.95798050867093,24.3240624543973,31.556641193882,0.54336807978048,0,1
10.5,3,UAV,29.2311628123436,-0.808074845731538,60.1955624752205,48.8670840707865,3.50894801719174,0,2
10.5,4,UGV,20.8945339663343,-0.689899693859147,24.1161600621826,31.7014687081465,0.881163457189139,0,1
10.5,4,UGV,24,-1.33433388230814,13.6223596219162,21.6678532431787,1.4,1,0
10.5,5,UGV,12.4951675965083,2.80376480290425,60.2110989525738,49.1413796443726,3.61652220824379,0,2
10.5,6,UGV,31.3117134020786,2.09344306364076,24.3699665767188,32.131631933244,0.879966080626715,0,1
10.5,6,UGV,30,2.12566611769186,24.1950210711217,30.4990713763798,0.7,1,0
11,1,UAV,26.1469228376688,1.00487537085181,24.0198079195351,32.0704907008962,0.803952884112173,0,1
11,1,UAV,22,0.668851424871448,27.2597567508404,23.6418765901843,0.7,1,0
11,2,UAV,39.9982455347599,1.81651056130652,60.2704600353934,48.7968516497933,3.58208284829829,0,2
11,3,UAV,41.0897474809957,-1.96139369409634,24.3554543020343,32.0050590478646,0.7554927687519,0,1
11,3,UAV,29.0534075688288,-0.796289621185429,60.3188948478238,49.2336087987451,3.41652054214512,0,2
11,3,UAV,28,-2.15433388230814,24.5725730307835,46.6334748601875,1.4,1,0
11,4,UGV,20.8003678636393,-0.689351468449183,24.0507841434188,31.7701991079195,0.706681460659036,0,1
11,5,UGV,12.4385782078679,2.80446446618123,60.2616081535098,49.1144118281349,3.53637410432828,0,2
11,5,UGV,9,1.30566611769186,74.3583143678202,53.6855255075633,0.7,1,0
11,6,UGV,31.2414720987209,2.10092398034516,24.2029534066786,31.9533466905983,0.782912455905219,0,1
11.5,1,UAV,26.2628980030282,0.997593384734528,24.2430481197637,32.0652530412765,0.846590114232476,0,1
11.5,2,UAV,40.1523633804063,1.81383623271855,60.3371611119779,48.9723213275309,3.43967859197064,0,2
11.5,2,UAV,32,-2.97433388230814,38.4465654131852,4.67263988681087,1.4,1,0
11.5,3,UAV,41.0689460686531,-1.96401695231702,24.263808081782,32.0654432594376,0.704327896237,0,1
11.5,3,UAV,29.2750341016973,-0.793172268695991,60.5390227687372,49.1391235716034,3.49730217260245,0,2
11.5,4,UGV,20.7969395296847,-0.678668016606892,24.1885367689334,31.9445807772306,0.87431408572728,0,1
11.5,4,UGV,13,0.48566611769186,19.4967346419171,51.0683681969162,0.7,1,0
11.5,5,UGV,12.5547216339421,2.81670477935644,60.1020595049839,49.0074988812014,3.49952601269039,0,2
11.5,6,UGV,31.3271499633346,2.10805595895653,23.9672775735446,31.9136050432024,0.898005785716662,0,1
11.5,6,UGV,19,-2.33751918948773,26.8182025551622,-8.68357468365878,1.4,1,0
12,1,UAV,26.415603182191,1.00059465742449,24.2591907639275,32.2364468887659,0.76208707234121,0,1
12,1,UAV,11,2.48885142487145,1.26135959221591,16.6810301468743,1.4,1,0
12,2,UAV,40.2276820706943,1.82188346577552,60.0051445480121,48.9662580866412,3.36541712474899,0,2
12,3,UAV,41.1146445690795,-1.9770082894721,23.7542722881829,32.2310930902782,0.625470486483462,0,1
12,3,UAV,29.1501058447361,-0.792365312096912,60.4681298841937,49.2446553918492,3.37926813670319,0,2
12,3,UAV,17,-0.33433388230814,56.0586946839109,64.4216198543905,0.7,1,0
12,4,UGV,20.9303019478958,-0.662275584373896,24.5055312170474,32.1296861392908,0.903575481012765,0,1
12,5,UGV,12.5428725643266,2.83302580699805,60.0495299716432,48.8091886624691,3.4679172935782,0,2
12,5,UGV,23,3.12566611769186,49.0029169656164,45.3662948398023,1.4,1,0
12,6,UGV,31.1482421764374,2.09691115368462,24.3580573706424,31.9358983785927,0.788754143731156,0,1
12.5,1,UAV,26.4020879049427,0.993683230063746,24.4051605357812,32.1260388610048,0.793631266174111,0,1
12.5,2,UAV,40.0473065863035,1.82252194002572,60.0251947589402,48.785177906261,3.73993162428251,0,2
12.5,2,UAV,21,-1.15433388230814,78.4950839168925,-9.20503968350378,0.7,1,0
12.5,3,UAV,41.0372560399777,-1.95581569416581,24.5873469456883,31.9670339163759,0.70537756067489,0,1
12.5,3,UAV,29.1462774586414,-0.816778481360374,59.9527564357044,48.7539886022443,3.72493260840541,0,2
12.5,4,UGV,20.59744689231,-0.673906205012828,24.094638894014,32.1463072483888,0.854826350565098,0,1
12.5,4,UGV,27,2.30566611769186,-10.1032450345846,65.0317877189678,1.4,1,0
12.5,5,UGV,12.3812851610432,2.82761765439062,60.223993259995,48.8238576723549,3.49040298335546,0,2
12.5,6,UGV,31.1809865076694,2.08256047262303,24.7301678016184,32.186138825231,0.801531995663285,0,1
12.5,6,UGV,8,-0.517519189487725,46.9523933873738,1.04219427116481,0.7,1,0
13,1,UAV,26.6767166223921,0.987284356955213,24.6977553109452,32.2625964022842,0.904874317466113,0,1
13,1,UAV,25,-1.97433388230814,0.183144918403132,-12.9919411165505,0.7,1,0
13,2,UAV,40.4128923460006,1.81572632734406,60.2003417848298,49.206741341704,3.60150828193166,0,2
13,3,UAV,40.9553021741352,-1.9535965883226,24.7023953712151,32.0089475166047,0.636293160471431,0,1
13,3,UAV,29.0182875926466,-0.824430400921815,59.7026991675136,48.6959003869207,3.52623625293347,0,2
13,3,UAV,31,1.48566611769186,42.6358500537325,100.887736959742,1.4,1,0
13,4,UGV,21.1353663829962,-0.672278443791302,24.5364110702831,31.8375222295305,0.864009873451954,0,1
13,5,UGV,12.5285325358592,2.81598971835565,60.1297412240021,49.0076282378643,3.53952579847122,0,2
13,5,UGV,12,-1.33751918948773,74.7740055851483,33.3250313484975,0.7,1,0
13,6,UGV,31.3449682301405,2.08808526101762,24.4991107839024,32.243888614858,0.913951586174949,0,1
13.5,1,UAV,26.5057607904154,0.986615547926316,24.6183565368665,32.1101562011618,0.891147304570384,0,1
13.5,2,UAV,40.181768609253,1.80820949357785,60.5496842133371,49.0546547814713,3.53065041315928,0,2
13.5,2,UAV,10,0.665666117691863,77.8650557657108,16.1758317498341,1.4,1,0
13.5,3,UAV,40.5605726594021,-1.94452624956809,25.1917235958713,32.2392398858609,0.771882719597473,0,1
13.5,3,UAV,28.8586309592368,-0.81355685152828,59.8235100298434,49.0274219291447,3.48714892090056,0,2
13.5,4,UGV,21.1718762011044,-0.647321930897341,24.8888410629929,32.2322519830685,0.857849700294911,0,1
13.5,4,UGV,16,-2.15751918948773,-0.85815893655446,31.6758482350755,0.7,1,0
13.5,5,UGV,12.8273454778576,2.82434795039925,59.8127578138816,49.0014897107462,3.3464339586905,0,2
13.5,6,UGV,31.1452714601349,2.08659772864926,24.6381509511433,32.0932007729917,0.738990344160439,0,1
13.5,6,UGV,22,1.30248081051228,45.8323672583261,26.2128143386022,1.4,1,0
14,1,UAV,26.8572066711438,0.978362088293936,24.9965829333079,32.2803063376819,0.809197701012541,0,1
14,1,UAV,14,-0.154333882308137,23.8335980563953,7.84789293619134,1.4,1,0
14,2,UAV,40.0242292871453,1.83190698421231,59.6675962670909,48.6675621565434,3.41707696593012,0,2
14,3,UAV,40.7055251529837,-1.96277416232318,24.4497978733627,32.381773143848,0.785864380304447,0,1
14,3,UAV,29.0898865159102,-0.807898041511385,60.1016738965295,48.9727746940753,3.557195344615,0,2
14,3,UAV,20,-2.97751918948773,20.2685976479818,66.7332338279621,0.7,1,0
14,4,UGV,21.2042894301403,-0.633253612401516,25.0929131227753,32.451924003481,0.829069408352708,0,1
14,5,UGV,12.6703842585768,2.83112580992517,59.9353734909062,48.8708428611947,3.47165981531824,0,2
14,5,UGV,26,0.482480810512275,95.0320118041707,57.0634336841771,1.4,1,0
14,6,UGV,31.0989240394818,2.08014201366924,24.8359751141552,32.151342981056,0.616331780164059,0,1
14.5,1,UAV,26.9242705181764,0.987341870230295,24.8328548543507,32.4700413841566,0.848438695846164,0,1
14.5,2,UAV,40.065540067412,1.83262516692429,59.6291353675422,48.7000344659876,3.38160115863301,0,2
14.5,2,UAV,24,2.48566611769186,50.98040368306,24.637450459033,0.7,1,0
14.5,3,UAV,40.8341106631014,-1.95648849313516,24.6381852971486,32.1656341049348,0.890663423334646,0,1
14.5,3,UAV,28.9610419685693,-0.823447156103456,59.6847271190545,48.7572725349688,3.38435387570551,0,2
14.5,4,UGV,21.1013738252703,-0.642912713352891,24.8885457088775,32.3491106576274,0.646200240342698,0,1
14.5,4,UGV,30,-0.337519189487725,36.3073724573196,35.0655818206307,1.4,1,0
14.5,5,UGV,12.6110230162141,2.83315196648229,59.9841151993174,48.828369623248,3.48240324081296,0,2
14.5,6,UGV,30.9148828514396,2.07180796852153,25.1511770206343,32.115354282135,0.80779641806834,0,1
14.5,6,UGV,11,3.12248081051228,29.0020088828534,5.21021747587892,0.7,1,0
15,1,UAV,27.0329796962164,0.974581114704321,25.1794159291011,32.3688918658793,0.874109567507687,0,1
15,1,UAV,28,1.66566611769186,7.34762871607186,37.8740905963261,0.7,1,0
15,2,UAV,40.1809687809878,1.83256977124282,59.6014069413895,48.8121052582843,3.32090640983338,0,2
15,3,UAV,40.4203776275993,-1.95320164704765,24.9170095674984,32.4991956463492,0.804114502562852,0,1
15,3,UAV,28.9346422051565,-0.821747333659178,59.7028308042846,48.8100972669018,3.53364460053325,0,2
15,3,UAV,9,-1.15751918948773,43.6145144171091,61.7577135739826,1.4,1,0
15,4,UGV,20.9674173015784,-0.647739778705441,24.7204589416973,32.3485636753157,0.778839125774124,0,1
15,5,UGV,13.1086287611383,2.85008735475541,59.4443935272881,48.7673457632313,3.65847386194065,0,2
15,5,UGV,15,2.30248081051228,61.9781411633815,56.1607502193576,0.7,1,0
15,6,UGV,31.1293551555474,2.07664541786965,24.9162594829851,32.2308193856808,0.79914748268312,0,1
15.5,1,UAV,27.0933824401161,0.957502152029082,25.5939867000891,32.1557882018184,1.02343971853766,0,1
15.5,2,UAV,40.0518335457154,1.84063062109419,59.3233134141766,48.6025612352573,3.58996848197908,0,2
15.5,2,UAV,13,-1.97751918948773,64.8571783934244,-1.93948851178051,1.4,1,0
15.5,3,UAV,40.466317470732,-1.94508270792884,25.2051740884264,32.3352157063352,0.902244625810548,0,1
15.5,3,UAV,28.8023476567183,-0.826934422926113,59.5030710808406,48.8055325862114,3.59078708914674,0,2
15.5,4,UGV,20.9981763069952,-0.636414398885071,24.8874032668754,32.5204559730101,0.750143768088403,0,1
15.5,4,UGV,19,1.48248081051227,9.67581436998236,63.9259516589618,0.7,1,0
15.5,5,UGV,12.6340749309365,2.83927648873908,59.9388872689876,48.7615700246477,3.40415963131022,0,2
15.5,6,UGV,30.9782222056727,2.07290264896707,25.0910197577475,32.1546047505788,0.934941830252586,0,1
15.5,6,UGV,25,-1.34070449666731,45.7016733620775,-19.3411363923744,1.4,1,0
16,1,UAV,26.9172897571806,0.967039116573133,25.2820070154429,32.158536717301,0.842608026947526,0,1
16,1,UAV,17,-2.79751918948772,-6.00360279969052,4.26548193570396,1.4,1,0
16,2,UAV,39.9761556064577,1.83189596027767,59.6804324239647,48.6212317529537,3.56522313644794,0,2
16,3,UAV,40.3677539429784,-1.95204191873111,24.9800905039502,32.5305741019252,0.668779217616158,0,1
16,3,UAV,28.9021058702037,-0.826871364850585,59.5719619082532,48.7333587326454,3.51997538649152,0,2
16,3,UAV,23,0.662480810512275,58.1347818331615,84.1467200390634,0.7,1,0
16,4,UGV,21.1121438278093,-0.629119725138754,25.0701353160079,32.5769127307546,0.820538949670405,0,1
16,5,UGV,12.9193827208569,2.84587431283208,59.6414083410369,48.7650580466953,3.45352315107252,0,2
16,5,UGV,29,-2.16070449666731,55.8677432598241,20.901238777293,1.4,1,0
16,6,UGV,31.1865039532616,2.06176660052901,25.2961318878312,32.5026233542683,0.882663234117901,0,1
16.5,1,UAV,27.1587179869054,0.96863442572353,25.3833889604212,32.3818521750246,0.75871376379776,0,1
16.5,2,UAV,39.8308770484051,1.84828492058952,59.0886825807381,48.3072045263196,3.43817773014171,0,2
16.5,2,UAV,27,-0.157519189487726,96.6657260503819,5.76454793369297,0.7,1,0
16.5,3,UAV,40.3628096740132,-1.94321941122718,25.3130441408328,32.4041261257105,0.9951709501895,0,1
16.5,3,UAV,28.9900472200712,-0.827327851026954,59.6217746231282,48.6596907599464,3.52843340517219,0,2
16.5,4,UGV,21.695523288886,-0.623719381979545,25.6105109683457,32.3285504297113,0.689369441469804,0,1
16.5,4,UGV,8,-2.98070449666731,0.10331684437985,43.7184403487371,1.4,1,0
16.5,5,UGV,12.9488259833466,2.85561682262307,59.5770668405276,48.6527833308688,3.47532874668616,0,2
16.5,6,UGV,30.9862180018249,2.06953248941248,25.1787950854892,32.2117178976025,0.568767389478085,0,1
16.5,6,UGV,14,0.47929550333269,52.4224803433906,11.4561584644489,0.7,1,0
17,1,UAV,27.3075210382289,0.966987167697905,25.5047244827309,32.4789729295606,0.701998272463942,0,1
17,1,UAV,31,-0.977519189487726,27.331515252745,-15.7025014160853,0.7,1,0
17,2,UAV,40.3068815173588,1.83396881646553,59.5143616620676,48.9190966788861,3.48257318984133,0,2
17,3,UAV,40.4751967382589,-1.95454355055969,24.8461765486862,32.4686373041536,0.81353771942368,0,1
17,3,UAV,29.028174354152,-0.821949541155247,59.7622218181472,48.7376037299322,3.62121535600847,0,2
17,3,UAV,12,2.48248081051227,30.5135624341569,77.348979678116,1.4,1,0
17,4,UGV,21.3921781754294,-0.636662404148728,25.2011185439232,32.2820281519725,0.787683887252618,0,1
17,5,UGV,13.0654215132103,2.84310120977477,59.5123156072402,48.8422620713172,3.53931717435938,0,2
17,5,UGV,18,-0.340704496667311,88.9653508389159,38.9852788167285,0.7,1,0
17,6,UGV,30.9699701415729,2.05014185781797,25.7166941808255,32.4795601392354,0.733968366537353,0,1
17.5,1,UAV,27.2165800270774,0.964903122033349,25.4997473958355,32.3718586406136,0.746848955284466,0,1
17.5,2,UAV,40.3247997542085,1.83305853435606,59.5451477680747,48.9459309816266,3.45275037706122,0,2
17.5,2,UAV,16,1.66248081051227,68.5351026071656,25.9327987380895,1.4,1,0
17.5,3,UAV,40.3158126548483,-1.93611243348779,25.5973952708188,32.3445923267881,0.834359865886575,0,1
17.5,3,UAV,28.6298303800305,-0.836402808648029,59.1859122329286,48.7498715443958,3.37366486493664,0,2
17.5,4,UGV,21.6714776095647,-0.619218699876188,25.6477814116878,32.4218939014194,0.791946986350593,0,1
17.5,4,UGV,22,-1.16070449666731,16.7712580037673,24.8241472787059,0.7,1,0
17.5,5,UGV,13.0895880644398,2.85493584241509,59.4445389784262,48.7010423170328,3.38067417553695,0,2
17.5,6,UGV,31.1730157142708,2.05203582184176,25.570689152842,32.632442838053,0.901297970258786,0,1
17.5,6,UGV,28,2.29929550333269,21.3589857439418,25.8928836570119,1.4,1,0
18,1,UAV,27.5458750101931,0.960631014755248,25.7838676400097,32.5753128970527,0.87347359852845,0,1
18,1,UAV,20,0.842480810512274,23.3122691066752,24.9259335128983,1.4,1,0
18,2,UAV,40.3020498343475,1.84329551595349,59.1531366565458,48.8149555771826,3.44485757259565,0,2
18,3,UAV,40.3301441368353,-1.94909010895798,25.1046490302175,32.5213521377183,0.891168837804336,0,1
18,3,UAV,28.9280016814601,-0.817653037785708,59.7848814630634,48.8957884114311,3.45793572036165,0,2
18,3,UAV,26,-1.98070449666731,29.6383472184763,46.1539069943283,0.7,1,0
18,4,UGV,21.5314518028729,-0.633663615763433,25.351415209949,32.2512037057851,0.748528146954759,0,1
18,5,UGV,13.2103312767294,2.86433481007152,59.2941761030322,48.6159219488504,3.48720017446254,0,2
18,5,UGV,32,1.47929550333269,74.9239422925255,76.8661350256033,1.4,1,0
18,6,UGV,30.9958413725087,2.06130158403241,25.3987383840089,32.341275420344,0.89968878643151,0,1
18.5,1,UAV,27.3882528342332,0.95668304089734,25.7820438812,32.3840006308918,0.622965388652151,0,1
18.5,2,UAV,40.2578724391939,1.84254288636832,59.1942108549509,48.7805520110679,3.60300732756373,0,2
18.5,2,UAV,30,-2.80070449666731,41.7262568540584,-0.0297282374610397,0.7,1,0
18.5,3,UAV,40.1084917852738,-1.95078862952165,25.1232261029379,32.7525475810081,0.929263238582603,0,1
18.5,3,UAV,28.6837283027914,-0.838861638124452,59.1696243702282,48.6626672038722,3.52409134622435,0,2
18.5,4,UGV,21.665068511141,-0.613165298498366,25.7183563758032,32.5326409800445,0.716039795807796,0,1
18.5,4,UGV,11,0.659295503332689,16.694663716176,51.7381616827302,1.4,1,0
18.5,5,UGV,13.3805529497555,2.85676712278124,59.1585402777504,48.7598017824148,3.59008178889868,0,2
18.5,6,UGV,31.0563143289733,2.0459001971153,25.7938847997752,32.6166788484412,0.872892003074952,0,1
18.5,6,UGV,17,-2.1638898038469,30.4982095047593,-9.09666547040661,0.7,1,0
19,1,UAV,27.5397881743165,0.956069087454148,25.8831794832022,32.4981008574192,0.699757485539508,0,1
19,1,UAV,9,2.66248081051227,2.01335765269664,14.1489208254992,0.7,1,0
19,2,UAV,40.1299908878111,1.84997191075432,58.9416494802876,48.5762757720205,3.38371935782366,0,2
19,3,UAV,40.1855407565297,-1.94519872064403,25.3034892394745,32.5982586319772,0.993528706377597,0,1
19,3,UAV,28.4474034420678,-0.837378941210962,59.0430413201126,48.8666770271153,3.53096345679231,0,2
19,3,UAV,15,-0.160704496667311,54.8067219887679,67.5997950197248,1.4,1,0
19,4,UGV,21.9230271727619,-0.61063121899353,25.9612347157299,32.4296711298345,0.721944973636324,0,1
19,5,UGV,13.2581888680937,2.86353486144331,59.2510533210981,48.6392211585116,3.23463910104057,0,2
19,5,UGV,21,-2.9838898038469,51.2605962205412,41.7019504441912,0.7,1,0
19,6,UGV,31.0462288356989,2.05184472664596,25.6346352537353,32.522801830943,0.811909295016508,0,1
19.5,1,UAV,27.5928371398649,0.944797972963959,26.1668256511537,32.3606442168446,0.789873673158615,0,1
19.5,2,UAV,40.3434367741621,1.85586946839585,58.6543104166051,48.7152194702298,3.3558322091713,0,2
19.5,2,UAV,19,-0.980704496667311,80.572309193153,-5.78690211296607,1.4,1,0
19.5,3,UAV,40.082343667034,-1.94397513665521,25.3868877168021,32.6763985762244,0.646638294274707,0,1
19.5,3,UAV,28.6124035943833,-0.843749054483234,59.0177042660358,48.6225220407672,3.45957386339309,0,2
19.5,4,UGV,21.8405847415936,-0.60125857944326,26.0102772101707,32.6452010672961,1.0318547972828,0,1
19.5,4,UGV,25,2.47929550333269,-11.7145431712023,60.3732490889467,0.7,1,0
19.5,5,UGV,13.4039303710762,2.86376411917832,59.1100665437981,48.6762705133526,3.4271842657242,0,2
19.5,6,UGV,30.8728862784967,2.03646343140733,26.1374882754135,32.5856099416107,0.778222966137781,0,1
19.5,6,UGV,31,-0.343889803846896,69.184960453977,-5.45170241155938,1.4,1,0
20,1,UAV,27.6257163349774,0.959173687939616,25.8625951013837,32.617654159311,0.899163127803672,0,1
20,1,UAV,23,-1.80070449666731,4.75857345470974,-12.3948085004165,1.4,1,0
20,2,UAV,40.2309740186093,1.84621520792441,59.0591844079574,48.7147236160473,3.62237178806512,0,2
20,3,UAV,40.0345611590218,-1.92843966297562,25.9851947401326,32.4986490813537,0.692883229671347,0,1
20,3,UAV,28.5139262349442,-0.836647690646868,59.1030572823013,48.8312212964244,3.41329944976591,0,2
20,3,UAV,29,1.65929550333269,37.4368727201316,98.8865085904682,0.7,1,0
20,4,UGV,21.9289031012871,-0.591047635112162,26.2088260840111,32.7805301314714,0.774168126930278,0,1
20,5,UGV,13.4182191535442,2.86642393366263,59.0865827239381,48.6458551132549,3.59301800878243,0,2
20,5,UGV,10,-1.1638898038469,75.9577033302565,35.8165047857759,1.4,1,0
20,6,UGV,30.7146838445751,2.04195888618077,26.0579145313485,32.3680480936624,0.924970025228907,0,1
20.5,1,UAV,27.8417689010627,0.956110218430572,26.05640702487,32.7454586454503,0.773345594057248,0,1
20.5,2,UAV,40.2170887301615,1.84086100746515,59.2703311393652,48.7593657335979,3.60809944691835,0,2
20.5,2,UAV,8,0.839295503332689,75.3438980700655,15.9533816790754,0.7,1,0
20.5,3,UAV,39.8023874244408,-1.91772127091088,26.4668870828334,32.5689313610138,0.784131502882416,0,1
20.5,3,UAV,28.7444006022189,-0.850733584520624,58.954972998216,48.3909841821118,3.36511241897413,0,2
20.5,4,UGV,21.9914133397908,-0.612542312201047,25.9931316675992,32.3560499259936,0.807519666303487,0,1
20.5,4,UGV,14,-1.9838898038469,2.37977688219979,32.1776331316662,1.4,1,0
20.5,5,UGV,13.4375033065027,2.87342671966281,59.0427735107938,48.560446154583,3.59365701561479,0,2
20.5,6,UGV,30.7620080384442,2.025995656504,26.4757490978071,32.6296177333644,0.745443260363766,0,1
20.5,6,UGV,20,1.4761101961531,41.8908941975941,24.9104123295703,0.7,1,0
21,1,UAV,27.7813780549332,0.935830502529789,26.4785243958545,32.3665643397986,0.697128345655862,0,1
21,1,UAV,12,0.0192955033326889,21.9977661706157,10.2315316721932,0.7,1,0
21,2,UAV,40.0387306143475,1.86170260143532,58.5160696771474,48.3564765528347,3.43933731451862,0,2
21,3,UAV,40.0122134248485,-1.91614494477233,26.4548761531895,32.350207927132,0.849598420660098,0,1
21,3,UAV,28.5239625648497,-0.843763936066999,58.9586033328288,48.6883177559959,3.33367837819888,0,2
21,3,UAV,18,-2.8038898038469,23.0166715467203,64.0362298293764,1.4,1,0
21,4,UGV,22.0028973656267,-0.58634307535307,26.3277465709786,32.8253871473346,0.861439763298378,0,1
21,5,UGV,13.6284841038666,2.87564126104137,58.8506540706372,48.5819381065693,3.4904947804909,0,2
21,5,UGV,24,0.656110196153104,91.0169076782928,59.6409433560576,0.7,1,0
21,6,UGV,30.6582386894726,2.042670085675,26.0641114050769,32.3078488462669,0.89230921783951,0,1
21.5,1,UAV,27.5357139093957,0.936852260395228,26.3101490587234,32.1854587102073,0.892588483524198,0,1
21.5,2,UAV,40.1796654190101,1.8542876826608,58.7613721449811,48.5758831022699,3.55565590572724,0,2
21.5,2,UAV,22,2.65929550333269,50.5095002400604,20.2039413516442,1.4,1,0
21.5,3,UAV,39.901904557341,-1.91971268946747,26.3583501576132,32.5024350539818,0.815955869401301,0,1
21.5,3,UAV,28.5061284670216,-0.846240595284959,58.8939429772754,48.6547832301988,3.60665439029966,0,2
21.5,4,UGV,22.11696575554,-0.591106577825664,26.3642588356076,32.6746532847738,0.747128447408815,0,1
21.5,4,UGV,28,-0.163889803846896,35.6248027920798,40.4316008603997,0.7,1,0
21.5,5,UGV,13.6018742053162,2.87298058317156,58.8858866584617,48.6098494653566,3.44877067293872,0,2
21.5,6,UGV,30.7427445324448,2.0416682890355,26.0531380859368,32.3971053970528,0.797173027423641,0,1
21.5,6,UGV,9,-2.98707511102648,31.1072269215011,3.61486932951268,1.4,1,0
